32,'V',4,1,13,'München','2017-09-16 15:30:00',-1,-1,-1,-1,-1
33,'V',4,10,7,'Hannover','2017-09-15 20:30:00',-1,-1,-1,-1,-1
34,'V',4,9,8,'Leipzig','2017-09-16 18:30:00',-1,-1,-1,-1,-1
35,'V',4,5,11,'Stuttgart','2017-09-16 15:30:00',-1,-1,-1,-1,-1
36,'V',4,14,4,'Bremen','2017-09-16 15:30:00',-1,-1,-1,-1,-1
37,'V',5,18,6,'Köln','2017-09-20 18:30:00',-1,-1,-1,-1,-1
38,'V',5,13,16,'Mainz','2017-09-20 20:30:00',-1,-1,-1,-1,-1
39,'V',5,8,5,'Mönchengladbach','2017-09-19 18:30:00',-1,-1,-1,-1,-1
40,'V',5,15,9,'Augsburg','2017-09-19 20:30:00',-1,-1,-1,-1,-1
41,'V',5,4,1,'Gelsenkirchen','2017-09-19 20:30:00',-1,-1,-1,-1,-1
42,'V',5,7,2,'Hamburg','2017-09-20 20:30:00',-1,-1,-1,-1,-1
43,'V',5,17,3,'Berlin','2017-09-20 20:30:00',-1,-1,-1,-1,-1
44,'V',5,12,10,'Freiburg','2017-09-20 20:30:00',-1,-1,-1,-1,-1
45,'V',5,11,14,'Wolfsburg','2017-09-19 20:30:00',-1,-1,-1,-1,-1
46,'V',6,13,17,'Mainz','2017-09-23 15:30:00',-1,-1,-1,-1,-1
47,'V',6,16,4,'Hoffenheim','2017-09-23 15:30:00',-1,-1,-1,-1,-1
48,'V',6,3,7,'Leverkusen','2017-09-24 18:00:00',-1,-1,-1,-1,-1
49,'V',6,2,8,'Dortmund','2017-09-23 18:30:00',-1,-1,-1,-1,-1
50,'V',6,1,11,'München','2017-09-22 20:30:00',-1,-1,-1,-1,-1
51,'V',6,10,18,'Hannover','2017-09-24 15:30:00',-1,-1,-1,-1,-1
52,'V',6,9,6,'Leipzig','2017-09-23 15:30:00',-1,-1,-1,-1,-1
53,'V',6,5,15,'Stuttgart','2017-09-23 15:30:00',-1,-1,-1,-1,-1
54,'V',6,14,12,'Bremen','2017-09-23 15:30:00',-1,-1,-1,-1,-1
55,'V',7,18,9,'Köln','2017-09-30 15:30:00',-1,-1,-1,-1,-1
56,'V',7,8,10,'Mönchengladbach','2017-09-30 15:30:00',-1,-1,-1,-1,-1
57,'V',7,6,5,'Frankfurt','2017-09-30 15:30:00',-1,-1,-1,-1,-1
58,'V',7,15,2,'Augsburg','2017-09-30 15:30:00',-1,-1,-1,-1,-1
59,'V',7,4,3,'Gelsenkirchen','2017-09-30 15:30:00',-1,-1,-1,-1,-1
60,'V',7,7,14,'Hamburg','2017-09-30 15:30:00',-1,-1,-1,-1,-1
61,'V',7,17,1,'Berlin','2017-09-30 15:30:00',-1,-1,-1,-1,-1
62,'V',7,12,16,'Freiburg','2017-09-30 15:30:00',-1,-1,-1,-1,-1
63,'V',7,11,13,'Wolfsburg','2017-09-30 15:30:00',-1,-1,-1,-1,-1
64,'V',8,13,7,'Mainz','2017-10-14 15:30:00',-1,-1,-1,-1,-1
65,'V',8,16,15,'Hoffenheim','2017-10-14 15:30:00',-1,-1,-1,-1,-1
66,'V',8,3,11,'Leverkusen','2017-10-14 15:30:00',-1,-1,-1,-1,-1
67,'V',8,2,9,'Dortmund','2017-10-14 15:30:00',-1,-1,-1,-1,-1
68,'V',8,1,12,'München','2017-10-14 15:30:00',-1,-1,-1,-1,-1
69,'V',8,10,6,'Hannover','2017-10-14 15:30:00',-1,-1,-1,-1,-1
70,'V',8,17,4,'Berlin','2017-10-14 15:30:00',-1,-1,-1,-1,-1
71,'V',8,5,18,'Stuttgart','2017-10-14 15:30:00',-1,-1,-1,-1,-1
72,'V',8,14,8,'Bremen','2017-10-14 15:30:00',-1,-1,-1,-1,-1
73,'V',9,18,14,'Köln','2017-10-21 15:30:00',-1,-1,-1,-1,-1
74,'V',9,8,3,'Mönchengladbach','2017-10-21 15:30:00',-1,-1,-1,-1,-1
75,'V',9,6,2,'Frankfurt','2017-10-21 15:30:00',-1,-1,-1,-1,-1
76,'V',9,15,10,'Augsburg','2017-10-21 15:30:00',-1,-1,-1,-1,-1
77,'V',9,4,13,'Gelsenkirchen','2017-10-21 15:30:00',-1,-1,-1,-1,-1
78,'V',9,7,1,'Hamburg','2017-10-21 15:30:00',-1,-1,-1,-1,-1
79,'V',9,9,5,'Leipzig','2017-10-21 15:30:00',-1,-1,-1,-1,-1
80,'V',9,12,17,'Freiburg','2017-10-21 15:30:00',-1,-1,-1,-1,-1
81,'V',9,11,16,'Wolfsburg','2017-10-21 15:30:00',-1,-1,-1,-1,-1
82,'V',10,13,6,'Mainz','2017-10-28 15:30:00',-1,-1,-1,-1,-1
83,'V',10,16,8,'Hoffenheim','2017-10-28 15:30:00',-1,-1,-1,-1,-1
84,'V',10,3,18,'Leverkusen','2017-10-28 15:30:00',-1,-1,-1,-1,-1
85,'V',10,1,9,'München','2017-10-28 15:30:00',-1,-1,-1,-1,-1
86,'V',10,4,11,'Gelsenkirchen','2017-10-28 15:30:00',-1,-1,-1,-1,-1
87,'V',10,10,2,'Hannover','2017-10-28 15:30:00',-1,-1,-1,-1,-1
88,'V',10,17,7,'Berlin','2017-10-28 15:30:00',-1,-1,-1,-1,-1
89,'V',10,5,12,'Stuttgart','2017-10-28 15:30:00',-1,-1,-1,-1,-1
90,'V',10,14,15,'Bremen','2017-10-28 15:30:00',-1,-1,-1,-1,-1
91,'V',11,18,16,'Köln','2017-11-04 15:30:00',-1,-1,-1,-1,-1
92,'V',11,2,1,'Dortmund','2017-11-04 15:30:00',-1,-1,-1,-1,-1
93,'V',11,8,13,'Mönchengladbach','2017-11-04 15:30:00',-1,-1,-1,-1,-1
94,'V',11,6,14,'Frankfurt','2017-11-04 15:30:00',-1,-1,-1,-1,-1
95,'V',11,15,3,'Augsburg','2017-11-04 15:30:00',-1,-1,-1,-1,-1
96,'V',11,7,5,'Hamburg','2017-11-04 15:30:00',-1,-1,-1,-1,-1
97,'V',11,9,10,'Leipzig','2017-11-04 15:30:00',-1,-1,-1,-1,-1
98,'V',11,12,4,'Freiburg','2017-11-04 15:30:00',-1,-1,-1,-1,-1
99,'V',11,11,17,'Wolfsburg','2017-11-04 15:30:00',-1,-1,-1,-1,-1
100,'V',12,13,18,'Mainz','2017-11-18 15:30:00',-1,-1,-1,-1,-1
101,'V',12,16,6,'Hoffenheim','2017-11-18 15:30:00',-1,-1,-1,-1,-1
102,'V',12,3,9,'Leverkusen','2017-11-18 15:30:00',-1,-1,-1,-1,-1
103,'V',12,1,15,'München','2017-11-18 15:30:00',-1,-1,-1,-1,-1
104,'V',12,4,7,'Gelsenkirchen','2017-11-18 15:30:00',-1,-1,-1,-1,-1
105,'V',12,17,8,'Berlin','2017-11-18 15:30:00',-1,-1,-1,-1,-1
106,'V',12,5,2,'Stuttgart','2017-11-18 15:30:00',-1,-1,-1,-1,-1
107,'V',12,11,12,'Wolfsburg','2017-11-18 15:30:00',-1,-1,-1,-1,-1
108,'V',12,14,10,'Bremen','2017-11-18 15:30:00',-1,-1,-1,-1,-1
109,'V',13,18,17,'Köln','2017-11-25 15:30:00',-1,-1,-1,-1,-1
110,'V',13,2,4,'Dortmund','2017-11-25 15:30:00',-1,-1,-1,-1,-1
111,'V',13,8,1,'Mönchengladbach','2017-11-25 15:30:00',-1,-1,-1,-1,-1
112,'V',13,6,3,'Frankfurt','2017-11-25 15:30:00',-1,-1,-1,-1,-1
113,'V',13,15,11,'Augsburg','2017-11-25 15:30:00',-1,-1,-1,-1,-1
114,'V',13,7,16,'Hamburg','2017-11-25 15:30:00',-1,-1,-1,-1,-1
115,'V',13,10,5,'Hannover','2017-11-25 15:30:00',-1,-1,-1,-1,-1
116,'V',13,9,14,'Leipzig','2017-11-25 15:30:00',-1,-1,-1,-1,-1
117,'V',13,12,13,'Freiburg','2017-11-25 15:30:00',-1,-1,-1,-1,-1
118,'V',14,13,15,'Mainz','2017-12-02 15:30:00',-1,-1,-1,-1,-1
119,'V',14,16,9,'Hoffenheim','2017-12-02 15:30:00',-1,-1,-1,-1,-1
120,'V',14,3,2,'Leverkusen','2017-12-02 15:30:00',-1,-1,-1,-1,-1
121,'V',14,1,10,'München','2017-12-02 15:30:00',-1,-1,-1,-1,-1
122,'V',14,4,18,'Gelsenkirchen','2017-12-02 15:30:00',-1,-1,-1,-1,-1
123,'V',14,17,6,'Berlin','2017-12-02 15:30:00',-1,-1,-1,-1,-1
124,'V',14,12,7,'Freiburg','2017-12-02 15:30:00',-1,-1,-1,-1,-1
125,'V',14,11,8,'Wolfsburg','2017-12-02 15:30:00',-1,-1,-1,-1,-1
126,'V',14,14,5,'Bremen','2017-12-02 15:30:00',-1,-1,-1,-1,-1
127,'V',15,18,12,'Köln','2017-12-09 15:30:00',-1,-1,-1,-1,-1
128,'V',15,2,14,'Dortmund','2017-12-09 15:30:00',-1,-1,-1,-1,-1
129,'V',15,8,4,'Mönchengladbach','2017-12-09 15:30:00',-1,-1,-1,-1,-1
130,'V',15,6,1,'Frankfurt','2017-12-09 15:30:00',-1,-1,-1,-1,-1
131,'V',15,15,17,'Augsburg','2017-12-09 15:30:00',-1,-1,-1,-1,-1
132,'V',15,7,11,'Hamburg','2017-12-09 15:30:00',-1,-1,-1,-1,-1
133,'V',15,10,16,'Hannover','2017-12-09 15:30:00',-1,-1,-1,-1,-1
134,'V',15,9,13,'Leipzig','2017-12-09 15:30:00',-1,-1,-1,-1,-1
135,'V',15,5,3,'Stuttgart','2017-12-09 15:30:00',-1,-1,-1,-1,-1
136,'V',16,13,2,'Mainz','2017-12-13 15:30:00',-1,-1,-1,-1,-1
137,'V',16,16,5,'Hoffenheim','2017-12-13 15:30:00',-1,-1,-1,-1,-1
138,'V',16,3,14,'Leverkusen','2017-12-13 15:30:00',-1,-1,-1,-1,-1
139,'V',16,1,18,'München','2017-12-13 15:30:00',-1,-1,-1,-1,-1
140,'V',16,4,15,'Gelsenkirchen','2017-12-13 15:30:00',-1,-1,-1,-1,-1
141,'V',16,7,6,'Hamburg','2017-12-13 15:30:00',-1,-1,-1,-1,-1
142,'V',16,17,10,'Berlin','2017-12-13 15:30:00',-1,-1,-1,-1,-1
143,'V',16,12,8,'Freiburg','2017-12-13 15:30:00',-1,-1,-1,-1,-1
144,'V',16,11,9,'Wolfsburg','2017-12-13 15:30:00',-1,-1,-1,-1,-1
145,'V',17,18,11,'Köln','2017-12-16 15:30:00',-1,-1,-1,-1,-1
146,'V',17,2,16,'Dortmund','2017-12-16 15:30:00',-1,-1,-1,-1,-1
147,'V',17,8,7,'Mönchengladbach','2017-12-16 15:30:00',-1,-1,-1,-1,-1
148,'V',17,6,4,'Frankfurt','2017-12-16 15:30:00',-1,-1,-1,-1,-1
149,'V',17,15,12,'Augsburg','2017-12-16 15:30:00',-1,-1,-1,-1,-1
150,'V',17,10,3,'Hannover','2017-12-16 15:30:00',-1,-1,-1,-1,-1
151,'V',17,9,17,'Leipzig','2017-12-16 15:30:00',-1,-1,-1,-1,-1
152,'V',17,5,1,'Stuttgart','2017-12-16 15:30:00',-1,-1,-1,-1,-1
153,'V',17,14,13,'Bremen','2017-12-16 15:30:00',-1,-1,-1,-1,-1
154,'V',18,18,8,'Köln','2018-01-13 15:30:00',-1,-1,-1,-1,-1
155,'V',18,3,1,'Leverkusen','2018-01-13 15:30:00',-1,-1,-1,-1,-1
156,'V',18,2,11,'Dortmund','2018-01-13 15:30:00',-1,-1,-1,-1,-1
157,'V',18,6,12,'Frankfurt','2018-01-13 15:30:00',-1,-1,-1,-1,-1
158,'V',18,15,7,'Augsburg','2018-01-13 15:30:00',-1,-1,-1,-1,-1
159,'V',18,10,13,'Hannover','2018-01-13 15:30:00',-1,-1,-1,-1,-1
160,'V',18,9,4,'Leipzig','2018-01-13 15:30:00',-1,-1,-1,-1,-1
161,'V',18,5,17,'Stuttgart','2018-01-13 15:30:00',-1,-1,-1,-1,-1
162,'V',18,14,16,'Bremen','2018-01-13 15:30:00',-1,-1,-1,-1,-1
163,'V',19,13,5,'Mainz','2018-01-20 15:30:00',-1,-1,-1,-1,-1
164,'V',19,16,3,'Hoffenheim','2018-01-20 15:30:00',-1,-1,-1,-1,-1
165,'V',19,8,15,'Mönchengladbach','2018-01-20 15:30:00',-1,-1,-1,-1,-1
166,'V',19,1,14,'München','2018-01-20 15:30:00',-1,-1,-1,-1,-1
167,'V',19,4,10,'Gelsenkirchen','2018-01-20 15:30:00',-1,-1,-1,-1,-1
168,'V',19,7,18,'Hamburg','2018-01-20 15:30:00',-1,-1,-1,-1,-1
169,'V',19,17,2,'Berlin','2018-01-20 15:30:00',-1,-1,-1,-1,-1
170,'V',19,12,9,'Freiburg','2018-01-20 15:30:00',-1,-1,-1,-1,-1
171,'V',19,11,6,'Wolfsburg','2018-01-20 15:30:00',-1,-1,-1,-1,-1
172,'V',20,18,15,'Köln','2018-01-27 15:30:00',-1,-1,-1,-1,-1
173,'V',20,3,13,'Leverkusen','2018-01-27 15:30:00',-1,-1,-1,-1,-1
174,'V',20,2,12,'Dortmund','2018-01-27 15:30:00',-1,-1,-1,-1,-1
175,'V',20,6,8,'Frankfurt','2018-01-27 15:30:00',-1,-1,-1,-1,-1
176,'V',20,1,16,'München','2018-01-27 15:30:00',-1,-1,-1,-1,-1
177,'V',20,10,11,'Hannover','2018-01-27 15:30:00',-1,-1,-1,-1,-1
178,'V',20,9,7,'Leipzig','2018-01-27 15:30:00',-1,-1,-1,-1,-1
179,'V',20,5,4,'Stuttgart','2018-01-27 15:30:00',-1,-1,-1,-1,-1
180,'V',20,14,17,'Bremen','2018-01-27 15:30:00',-1,-1,-1,-1,-1
181,'V',21,18,2,'Köln','2018-02-03 15:30:00',-1,-1,-1,-1,-1
182,'V',21,13,1,'Mainz','2018-02-03 15:30:00',-1,-1,-1,-1,-1
183,'V',21,8,9,'Mönchengladbach','2018-02-03 15:30:00',-1,-1,-1,-1,-1
184,'V',21,15,6,'Augsburg','2018-02-03 15:30:00',-1,-1,-1,-1,-1
185,'V',21,4,14,'Gelsenkirchen','2018-02-03 15:30:00',-1,-1,-1,-1,-1
186,'V',21,7,10,'Hamburg','2018-02-03 15:30:00',-1,-1,-1,-1,-1
187,'V',21,17,16,'Berlin','2018-02-03 15:30:00',-1,-1,-1,-1,-1
188,'V',21,12,3,'Freiburg','2018-02-03 15:30:00',-1,-1,-1,-1,-1
189,'V',21,11,5,'Wolfsburg','2018-02-03 15:30:00',-1,-1,-1,-1,-1
190,'V',22,16,13,'Hoffenheim','2018-02-10 15:30:00',-1,-1,-1,-1,-1
191,'V',22,3,17,'Leverkusen','2018-02-10 15:30:00',-1,-1,-1,-1,-1
192,'V',22,2,7,'Dortmund','2018-02-10 15:30:00',-1,-1,-1,-1,-1
193,'V',22,6,18,'Frankfurt','2018-02-10 15:30:00',-1,-1,-1,-1,-1
194,'V',22,1,4,'München','2018-02-10 15:30:00',-1,-1,-1,-1,-1
195,'V',22,10,12,'Hannover','2018-02-10 15:30:00',-1,-1,-1,-1,-1
196,'V',22,9,15,'Leipzig','2018-02-10 15:30:00',-1,-1,-1,-1,-1
197,'V',22,5,8,'Stuttgart','2018-02-10 15:30:00',-1,-1,-1,-1,-1
198,'V',22,14,11,'Bremen','2018-02-10 15:30:00',-1,-1,-1,-1,-1
199,'V',23,18,10,'Köln','2018-02-17 15:30:00',-1,-1,-1,-1,-1
200,'V',23,8,2,'Mönchengladbach','2018-02-17 15:30:00',-1,-1,-1,-1,-1
201,'V',23,6,9,'Frankfurt','2018-02-17 15:30:00',-1,-1,-1,-1,-1
202,'V',23,15,5,'Augsburg','2018-02-17 15:30:00',-1,-1,-1,-1,-1
203,'V',23,4,16,'Gelsenkirchen','2018-02-17 15:30:00',-1,-1,-1,-1,-1
204,'V',23,7,3,'Hamburg','2018-02-17 15:30:00',-1,-1,-1,-1,-1
205,'V',23,17,13,'Berlin','2018-02-17 15:30:00',-1,-1,-1,-1,-1
206,'V',23,12,14,'Freiburg','2018-02-17 15:30:00',-1,-1,-1,-1,-1
207,'V',23,11,1,'Wolfsburg','2018-02-17 15:30:00',-1,-1,-1,-1,-1
208,'V',24,13,11,'Mainz','2018-02-24 15:30:00',-1,-1,-1,-1,-1
209,'V',24,16,12,'Hoffenheim','2018-02-24 15:30:00',-1,-1,-1,-1,-1
210,'V',24,3,4,'Leverkusen','2018-02-24 15:30:00',-1,-1,-1,-1,-1
211,'V',24,2,15,'Dortmund','2018-02-24 15:30:00',-1,-1,-1,-1,-1
212,'V',24,1,17,'München','2018-02-24 15:30:00',-1,-1,-1,-1,-1
213,'V',24,10,8,'Hannover','2018-02-24 15:30:00',-1,-1,-1,-1,-1
214,'V',24,9,18,'Leipzig','2018-02-24 15:30:00',-1,-1,-1,-1,-1
215,'V',24,5,6,'Stuttgart','2018-02-24 15:30:00',-1,-1,-1,-1,-1
216,'V',24,14,7,'Bremen','2018-02-24 15:30:00',-1,-1,-1,-1,-1
217,'V',25,18,5,'Köln','2018-03-03 15:30:00',-1,-1,-1,-1,-1
218,'V',25,8,14,'Mönchengladbach','2018-03-03 15:30:00',-1,-1,-1,-1,-1
219,'V',25,6,10,'Frankfurt','2018-03-03 15:30:00',-1,-1,-1,-1,-1
220,'V',25,15,16,'Augsburg','2018-03-03 15:30:00',-1,-1,-1,-1,-1
221,'V',25,4,17,'Gelsenkirchen','2018-03-03 15:30:00',-1,-1,-1,-1,-1
222,'V',25,7,13,'Hamburg','2018-03-03 15:30:00',-1,-1,-1,-1,-1
223,'V',25,9,2,'Leipzig','2018-03-03 15:30:00',-1,-1,-1,-1,-1
224,'V',25,12,1,'Freiburg','2018-03-03 15:30:00',-1,-1,-1,-1,-1
225,'V',25,11,3,'Wolfsburg','2018-03-03 15:30:00',-1,-1,-1,-1,-1
226,'V',26,13,4,'Mainz','2018-03-10 15:30:00',-1,-1,-1,-1,-1
227,'V',26,16,11,'Hoffenheim','2018-03-10 15:30:00',-1,-1,-1,-1,-1
228,'V',26,3,8,'Leverkusen','2018-03-10 15:30:00',-1,-1,-1,-1,-1
229,'V',26,2,6,'Dortmund','2018-03-10 15:30:00',-1,-1,-1,-1,-1
230,'V',26,1,7,'München','2018-03-10 15:30:00',-1,-1,-1,-1,-1
231,'V',26,10,15,'Hannover','2018-03-10 15:30:00',-1,-1,-1,-1,-1
232,'V',26,17,12,'Berlin','2018-03-10 15:30:00',-1,-1,-1,-1,-1
233,'V',26,5,9,'Stuttgart','2018-03-10 15:30:00',-1,-1,-1,-1,-1
234,'V',26,14,18,'Bremen','2018-03-10 15:30:00',-1,-1,-1,-1,-1
235,'V',27,18,3,'Köln','2018-03-17 15:30:00',-1,-1,-1,-1,-1
236,'V',27,2,10,'Dortmund','2018-03-17 15:30:00',-1,-1,-1,-1,-1
237,'V',27,8,16,'Mönchengladbach','2018-03-17 15:30:00',-1,-1,-1,-1,-1
238,'V',27,6,13,'Frankfurt','2018-03-17 15:30:00',-1,-1,-1,-1,-1
239,'V',27,15,14,'Augsburg','2018-03-17 15:30:00',-1,-1,-1,-1,-1
240,'V',27,7,17,'Hamburg','2018-03-17 15:30:00',-1,-1,-1,-1,-1
241,'V',27,9,1,'Leipzig','2018-03-17 15:30:00',-1,-1,-1,-1,-1
242,'V',27,12,5,'Freiburg','2018-03-17 15:30:00',-1,-1,-1,-1,-1
243,'V',27,11,4,'Wolfsburg','2018-03-17 15:30:00',-1,-1,-1,-1,-1
244,'V',28,13,8,'Mainz','2018-04-01 15:30:00',-1,-1,-1,-1,-1
245,'V',28,16,18,'Hoffenheim','2018-04-01 15:30:00',-1,-1,-1,-1,-1
246,'V',28,3,15,'Leverkusen','2018-04-01 15:30:00',-1,-1,-1,-1,-1
247,'V',28,1,2,'München','2018-04-01 15:30:00',-1,-1,-1,-1,-1
248,'V',28,4,12,'Gelsenkirchen','2018-04-01 15:30:00',-1,-1,-1,-1,-1
249,'V',28,10,9,'Hannover','2018-04-01 15:30:00',-1,-1,-1,-1,-1
250,'V',28,17,11,'Berlin','2018-04-01 15:30:00',-1,-1,-1,-1,-1
251,'V',28,5,7,'Stuttgart','2018-04-01 15:30:00',-1,-1,-1,-1,-1
252,'V',28,14,6,'Bremen','2018-04-01 15:30:00',-1,-1,-1,-1,-1
253,'V',29,18,13,'Köln','2018-04-07 15:30:00',-1,-1,-1,-1,-1
254,'V',29,2,5,'Dortmund','2018-04-07 15:30:00',-1,-1,-1,-1,-1
255,'V',29,8,17,'Mönchengladbach','2018-04-07 15:30:00',-1,-1,-1,-1,-1
256,'V',29,6,16,'Frankfurt','2018-04-07 15:30:00',-1,-1,-1,-1,-1
257,'V',29,15,1,'Augsburg','2018-04-07 15:30:00',-1,-1,-1,-1,-1
258,'V',29,7,4,'Hamburg','2018-04-07 15:30:00',-1,-1,-1,-1,-1
259,'V',29,10,14,'Hannover','2018-04-07 15:30:00',-1,-1,-1,-1,-1
260,'V',29,9,3,'Leipzig','2018-04-07 15:30:00',-1,-1,-1,-1,-1
261,'V',29,12,11,'Freiburg','2018-04-07 15:30:00',-1,-1,-1,-1,-1
262,'V',30,13,12,'Mainz','2018-04-14 15:30:00',-1,-1,-1,-1,-1
263,'V',30,16,7,'Hoffenheim','2018-04-14 15:30:00',-1,-1,-1,-1,-1
264,'V',30,3,6,'Leverkusen','2018-04-14 15:30:00',-1,-1,-1,-1,-1
265,'V',30,1,8,'München','2018-04-14 15:30:00',-1,-1,-1,-1,-1
266,'V',30,4,2,'Gelsenkirchen','2018-04-14 15:30:00',-1,-1,-1,-1,-1
267,'V',30,17,18,'Berlin','2018-04-14 15:30:00',-1,-1,-1,-1,-1
268,'V',30,5,10,'Stuttgart','2018-04-14 15:30:00',-1,-1,-1,-1,-1
269,'V',30,11,15,'Wolfsburg','2018-04-14 15:30:00',-1,-1,-1,-1,-1
270,'V',30,14,9,'Bremen','2018-04-14 15:30:00',-1,-1,-1,-1,-1
271,'V',31,18,4,'Köln','2018-04-21 15:30:00',-1,-1,-1,-1,-1
272,'V',31,2,3,'Dortmund','2018-04-21 15:30:00',-1,-1,-1,-1,-1
273,'V',31,8,11,'Mönchengladbach','2018-04-21 15:30:00',-1,-1,-1,-1,-1
274,'V',31,6,17,'Frankfurt','2018-04-21 15:30:00',-1,-1,-1,-1,-1
275,'V',31,15,13,'Augsburg','2018-04-21 15:30:00',-1,-1,-1,-1,-1
276,'V',31,7,12,'Hamburg','2018-04-21 15:30:00',-1,-1,-1,-1,-1
277,'V',31,10,1,'Hannover','2018-04-21 15:30:00',-1,-1,-1,-1,-1
278,'V',31,9,16,'Leipzig','2018-04-21 15:30:00',-1,-1,-1,-1,-1
279,'V',31,5,14,'Stuttgart','2018-04-21 15:30:00',-1,-1,-1,-1,-1
280,'V',32,13,9,'Mainz','2018-04-28 15:30:00',-1,-1,-1,-1,-1
281,'V',32,16,10,'Hoffenheim','2018-04-28 15:30:00',-1,-1,-1,-1,-1
282,'V',32,3,5,'Leverkusen','2018-04-28 15:30:00',-1,-1,-1,-1,-1
283,'V',32,1,6,'München','2018-04-28 15:30:00',-1,-1,-1,-1,-1
284,'V',32,4,8,'Gelsenkirchen','2018-04-28 15:30:00',-1,-1,-1,-1,-1
285,'V',32,17,15,'Berlin','2018-04-28 15:30:00',-1,-1,-1,-1,-1
286,'V',32,12,18,'Freiburg','2018-04-28 15:30:00',-1,-1,-1,-1,-1
287,'V',32,11,7,'Wolfsburg','2018-04-28 15:30:00',-1,-1,-1,-1,-1
288,'V',32,14,2,'Bremen','2018-04-28 15:30:00',-1,-1,-1,-1,-1
289,'V',33,18,1,'Köln','2018-05-05 15:30:00',-1,-1,-1,-1,-1
290,'V',33,2,13,'Dortmund','2018-05-05 15:30:00',-1,-1,-1,-1,-1
291,'V',33,8,12,'Mönchengladbach','2018-05-05 15:30:00',-1,-1,-1,-1,-1
292,'V',33,6,7,'Frankfurt','2018-05-05 15:30:00',-1,-1,-1,-1,-1
293,'V',33,15,4,'Augsburg','2018-05-05 15:30:00',-1,-1,-1,-1,-1
294,'V',33,10,17,'Hannover','2018-05-05 15:30:00',-1,-1,-1,-1,-1
295,'V',33,9,11,'Leipzig','2018-05-05 15:30:00',-1,-1,-1,-1,-1
296,'V',33,5,16,'Stuttgart','2018-05-05 15:30:00',-1,-1,-1,-1,-1
297,'V',33,14,3,'Bremen','2018-05-05 15:30:00',-1,-1,-1,-1,-1
298,'V',34,13,14,'Mainz','2018-05-12 15:30:00',-1,-1,-1,-1,-1
299,'V',34,16,2,'Hoffenheim','2018-05-12 15:30:00',-1,-1,-1,-1,-1
300,'V',34,3,10,'Leverkusen','2018-05-12 15:30:00',-1,-1,-1,-1,-1
301,'V',34,1,5,'München','2018-05-12 15:30:00',-1,-1,-1,-1,-1
302,'V',34,4,6,'Gelsenkirchen','2018-05-12 15:30:00',-1,-1,-1,-1,-1
